image_file;annotation;IoU;Dice
sa_223781.jpg;124475034;0.4354969027740313;0.606754221388362
sa_223781.jpg;124475036;0.6515236492802271;0.788997056825891
sa_223781.jpg;124475037;0.7611026033690464;0.8643478260869439
sa_223781.jpg;124475039;0.3868813896679627;0.5579156120345476
sa_223781.jpg;124475047;0.206683229813664;0.3425641870328803
sa_223781.jpg;124475048;0.7066775911511386;0.8281325012001721
sa_223781.jpg;124475058;0.8002699055330418;0.8890554722638547
sa_223781.jpg;124475059;0.7028552456839192;0.8255020471826786
sa_223781.jpg;124475060;0.6341971998808271;0.7761574917972881
sa_223781.jpg;124475062;0.751662971175083;0.8582278481012114
sa_223781.jpg;124475063;0.6124244090159091;0.7596317763381943
sa_223781.jpg;124475064;0.7430240103828201;0.8525688756514946
sa_223781.jpg;124475065;0.6708816297857157;0.8030271179314525
sa_223781.jpg;124475066;0.6527833400079834;0.7899200387690625
sa_223781.jpg;124475076;0.8075657894736178;0.8935395814376299
sa_223781.jpg;124475080;0.7586585386446905;0.8627695734833782
sa_223781.jpg;124475081;0.788374384236448;0.8816659321286878
sa_223781.jpg;124475083;0.804918716131688;0.8919168591223813
sa_223781.jpg;124475091;0.592401441017909;0.7440352988367417
sa_223782.jpg;1021774801;0.8025214738135269;0.8904431769299952
sa_223783.jpg;771292430;0.7536472148540989;0.8595197579882694
sa_223784.jpg;415168604;0.6795168858251732;0.809181368237707
sa_223785.jpg;1016880364;0.7898262128891964;0.8825730757560344
sa_223785.jpg;1016880366;0.8073344528661517;0.8933979558524374
sa_223785.jpg;1016880376;0.7137681622702142;0.832981004063807
sa_223787.jpg;799620260;0.7371232354063194;0.8486712057983654
sa_223787.jpg;799620261;0.7284618854307513;0.8429018789143977
sa_223787.jpg;799620279;0.7964601769909155;0.8866995073890169
sa_223787.jpg;799620282;0.7249170485068617;0.840523953467062
sa_223787.jpg;799620287;0.6094470046082833;0.7573371510379294
sa_223787.jpg;799620293;0.6837770542041623;0.8121942896143691
sa_223787.jpg;799620295;0.807766435862654;0.8936623889437281
sa_223787.jpg;799620311;0.7956378846728176;0.8861896838602182
sa_223787.jpg;799620314;0.6005925127928885;0.7504627292613147
sa_223787.jpg;799620315;0.7965574946210663;0.8867598137059097
sa_223787.jpg;799620330;0.7602584474459028;0.8638032086129415
sa_223787.jpg;799620334;0.4753787878786978;0.6444159178433062
sa_223787.jpg;799620365;0.4358595194084947;0.6071060762100848
sa_223787.jpg;799620366;0.6896385076358001;0.8163148561295113
sa_223788.jpg;546117372;0.760294117646947;0.8638262322472127
sa_223788.jpg;546117385;0.7665662650601255;0.8678601875532082
sa_223788.jpg;546117395;0.6765447667086585;0.8070703271906429
